"Regressor_A","Regressor_B","Dataset","BAGG","BOOS","CBAS","RASS"
"Regressor_19","Regressor_33","concrete",0.05,0.18,0.34,0.12
"Regressor_19","Regressor_34","concrete",0.07,0.17,0.19,0.11
"Regressor_19","Regressor_35","concrete",0.1,0.11,0.28,0.24
"Regressor_19","Regressor_36","concrete",0.1,0.17,0.17,0.09
"Regressor_19","Regressor_4","concrete",0.08,0.15,0.15,0.09
"Regressor_19","Regressor_5","concrete",0.07,0.14,0.22,0.1
"Regressor_19","Regressor_6","concrete",0.09,0.13,0.12,0.18
"Regressor_19","Regressor_7","concrete",0.05,0.15,0.23,0.11
"Regressor_19","Regressor_8","concrete",0.13,0.12,0.16,0.15
"Regressor_19","Regressor_9","concrete",0.12,0.2,0.35,0.09
"Regressor_2","Regressor_1","concrete",0.11,0.12,0.14,0.38
"Regressor_2","Regressor_10","concrete",0.08,0.11,0.17,0.18
"Regressor_2","Regressor_11","concrete",0.11,0.13,0.35,0.1
"Regressor_2","Regressor_12","concrete",0.12,0.1,0.12,0.49
"Regressor_2","Regressor_13","concrete",0.1,0.15,0.29,0.41
"Regressor_2","Regressor_14","concrete",0.11,0.15,0.34,0.33
